2.273,-2.956,1.697
2.112,-2.994,1.750
2.210,-2.903,1.768
2.354,-3.093,1.649
2.272,-2.888,1.683
2.209,-3.021,1.738
2.248,-3.125,1.674
2.351,-3.021,1.446
2.408,-2.970,1.537
2.283,-2.988,1.563
2.515,-2.965,1.353
2.452,-2.968,1.384
2.252,-3.009,1.439
2.332,-3.115,1.429
2.335,-3.077,1.281
2.321,-3.111,1.215
2.192,-3.137,1.454
2.220,-3.097,1.549
2.078,-3.151,1.430
2.193,-3.152,1.356
2.149,-3.207,1.252
2.124,-3.198,1.300
2.086,-3.229,1.398
2.136,-3.153,1.436
2.117,-3.204,1.420
2.146,-3.175,1.414
2.129,-3.159,1.401
2.169,-3.184,1.427
2.210,-3.196,1.225
2.146,-3.202,1.303
2.118,-3.166,1.359
2.087,-3.212,1.429
2.094,-3.213,1.462
2.107,-3.196,1.370
2.022,-3.229,1.410
2.118,-3.208,1.417
2.127,-3.180,1.308
2.194,-3.162,1.364
2.177,-3.153,1.458
2.028,-3.211,1.452
2.128,-3.190,1.275
2.070,-3.196,1.339
2.087,-3.281,1.302
2.075,-3.258,1.140
2.101,-3.273,1.258
2.041,-3.274,1.354
2.103,-3.229,1.315
2.261,-3.238,1.025
2.274,-3.217,1.149
2.188,-3.232,1.273
2.106,-3.230,1.319
2.063,-3.261,1.267
2.135,-3.244,1.183
2.161,-3.260,1.226
2.148,-3.210,1.171
2.253,-3.216,1.162
2.138,-3.222,1.114
2.253,-3.164,1.257
2.109,-3.171,1.401
2.246,-3.156,1.144
2.381,-3.113,1.208
2.333,-3.089,1.184
2.297,-3.113,1.273
2.431,-3.026,1.401
2.360,-3.054,1.436
2.367,-3.035,1.479
2.484,-2.985,1.268
2.444,-3.018,1.269
2.369,-3.028,1.480
2.324,-3.057,1.402
2.319,-3.037,1.403
2.366,-3.043,1.417
2.343,-3.033,1.372
2.556,-2.999,1.051
2.501,-2.984,1.156
2.445,-3.021,1.422
2.438,-2.994,1.208
2.398,-3.021,1.312
2.396,-3.010,1.308
2.470,-2.979,1.279
2.537,-2.993,1.294
2.472,-2.970,1.393
2.415,-3.015,1.343
2.445,-2.983,1.312
2.480,-2.989,1.345
2.469,-2.975,1.274
2.454,-3.013,1.396
2.419,-2.974,1.327
2.428,-3.035,1.368
-,-,-
2.408,-2.983,1.415
2.387,-3.001,1.518
2.418,-2.913,1.425
2.421,-2.992,1.467
2.374,-3.029,1.376
2.362,-3.020,1.450
2.331,-3.029,1.454
2.411,-2.995,1.354
