1.485,-3.361,1.742
1.445,-3.382,1.737
1.493,-3.335,1.638
1.533,-3.325,1.625
1.437,-3.352,1.885
1.313,-3.358,1.908
1.377,-3.449,1.785
1.428,-3.446,1.490
1.396,-3.451,1.572
1.322,-3.485,1.655
1.413,-3.432,1.674
1.455,-3.392,1.674
1.414,-3.438,1.702
1.391,-3.450,1.593
1.428,-3.435,1.600
1.422,-3.444,1.626
1.436,-3.440,1.598
1.409,-3.437,1.667
1.401,-3.447,1.638
1.403,-3.465,1.596
1.372,-3.468,1.615
1.358,-3.478,1.633
1.365,-3.469,1.618
1.480,-3.408,1.652
1.453,-3.422,1.663
1.409,-3.458,1.580
1.404,-3.430,1.607
1.395,-3.434,1.698
1.453,-3.426,1.700
1.485,-3.400,1.612
1.392,-3.460,1.645
1.350,-3.460,1.667
1.362,-3.459,1.655
-,-,-
1.938,-3.133,1.686
